"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"505","'9","'Text 180 - Part of List 14","'Navy: 84,600 (including Fleet Air Arm and Marines).","'232","'80.27343750","04597227108459808/layout.csv"
"506","'9","'Text 181 - Part of List 14","'Submarines, attack: 2 nuclear-powered (SSN) (2 more are due to enter service in 1971-72); 17 diesel-powered.","'233","'84.08203125","04597227108459808/layout.csv"
"507","'9","'Text 182 - Part of List 14","'Surface Ships","'234","'84.22851563","04597227108459808/layout.csv"
"508","'9","'Text 183 - Part of List 14","'2 aircraft carriers.","'235","'93.75000000","04597227108459808/layout.csv"
"509","'9","'Text 184 - Part of List 14","'2 commando carriers.","'236","'95.41015625","04597227108459808/layout.csv"
"510","'9","'Text 185 - Part of List 14","'2 assault ships.","'237","'95.45898438","04597227108459808/layout.csv"
"511","'9","'Text 186 - Part of List 14","'1 GM cruiser with Seacat SAMs.","'238","'95.84960938","04597227108459808/layout.csv"
"512","'9","'Text 187 - Part of List 14","'1 GM destroyer with Seadart SAM.","'239","'96.28906250","04597227108459808/layout.csv"
"513","'9","'Text 188 - Part of List 14","'6 GM destroyers with Seaslug and Seacat SAM.","'240","'96.63085938","04597227108459808/layout.csv"
"514","'9","'Text 189 - Part of List 14","'2 other destroyers.","'241","'96.19140625","04597227108459808/layout.csv"
"515","'9","'Text 190 - Part of List 14","'29 general purpose (GP) frigates.","'242","'96.24023438","04597227108459808/layout.csv"
"516","'9","'Text 191 - Part of List 14","'19 ASW frigates.","'243","'95.41015625","04597227108459808/layout.csv"
"517","'9","'Text 192 - Part of List 14","'4 AA and 3 aircraft direction frigates.","'244","'94.97070313","04597227108459808/layout.csv"
"518","'9","'Text 193 - Part of List 14","'47 MCM ships.","'245","'91.60156250","04597227108459808/layout.csv"
"519","'9","'Text 194 - Part of List 14","'Ships in reserve or undergoing refit or conversion include (in addition to the above):","'246","'90.38085938","04597227108459808/layout.csv"
"520","'9","'Text 195 - Part of List 14","'2 SSN, 9 diesel submarines, 1 commando carrier, 2 GM cruisers, 1 GM destroyer, 1 other destroyer, 6 GP frigates, 3 ASW frigates, 1 aircraft direction frigate.","'247","'90.13671875","04597227108459808/layout.csv"
"521","'9","'Text 196","'THE FLEET AIR ARM: 96 combat aircraft.","'248","'80.17578125","04597227108459808/layout.csv"
"522","'9","'List 15",NA,"'249","'60.74218750","04597227108459808/layout.csv"
"523","'9","'Text 197 - Part of List 15","'2 strike squadrons with Buccaneer.","'250","'92.87109375","04597227108459808/layout.csv"
"524","'9","'Text 198 - Part of List 15","'2 air defence sqns with F-4K.","'251","'92.87109375","04597227108459808/layout.csv"
"525","'9","'Text 199 - Part of List 15","'4 air defence sqns with Sea Vixen.","'252","'92.38281250","04597227108459808/layout.csv"
"526","'9","'Text 200 - Part of List 15","'(a combat squadron has 12 aircraft.)","'253","'91.30859375","04597227108459808/layout.csv"
"527","'9","'Text 201 - Part of List 15","'8 helicopter sqns with Wessex.","'254","'91.06445313","04597227108459808/layout.csv"
"528","'9","'Text 202 - Part of List 15","'3 helicopter sqns with Sea King.","'255","'92.72460938","04597227108459808/layout.csv"
"529","'9","'Text 203 - Part of List 15","'3 helicopter sqns with Wasp and Whirlwind.","'256","'92.67578125","04597227108459808/layout.csv"
"530","'9","'Text 204","'THE ROYAL MARINES total about 8,000 men, and include 4 800-men Commandos.","'257","'82.76367188","04597227108459808/layout.csv"
"531","'9","'Text 205","'RESERVES (naval and marines): 24,200 regular and 7,800 volunteers.","'258","'65.77148438","04597227108459808/layout.csv"
"532","'10","'Page number 9","'16","'259","'87.79296875","04597227108459808/layout.csv"
"533","'10","'Text 206","'Air Force: 111,000; about 500 combat aircraft.","'260","'67.72460938","04597227108459808/layout.csv"
"534","'10","'List 16",NA,"'261","'25.90332031","04597227108459808/layout.csv"
"535","'10","'Text 207 - Part of List 16","'8 medium bomber squadrons with Vulcan.","'262","'81.05468750","04597227108459808/layout.csv"
"536","'10","'Text 208 - Part of List 16","'2 light bomber squadrons with Canberra.","'263","'95.41015625","04597227108459808/layout.csv"
"537","'10","'Text 209 - Part of List 16","'3 strike squadrons with Buccaneer.","'264","'93.55468750","04597227108459808/layout.csv"
"538","'10","'Text 210 - Part of List 16","'6 strike/attack/reconnaissance squadrons with F-4M.","'265","'97.80273438","04597227108459808/layout.csv"
"539","'10","'Text 211 - Part of List 16","'1 ground-attack squadron with Hunter.","'266","'96.58203125","04597227108459808/layout.csv"
"540","'10","'Text 212 - Part of List 16","'4 close support squadrons with Harrier.","'267","'96.92382813","04597227108459808/layout.csv"
"541","'10","'Text 213 - Part of List 16","'9 air defence squadrons with Lightning.","'268","'96.82617188","04597227108459808/layout.csv"
"542","'10","'Text 214 - Part of List 16","'1 air defence squadron with F-4K.","'269","'96.63085938","04597227108459808/layout.csv"
"543","'10","'Text 215 - Part of List 16","'1 reconnaissance squadron with Victor 2.","'270","'96.04492188","04597227108459808/layout.csv"
"544","'10","'Text 216 - Part of List 16","'4 reconnaissance squadrons with Canberra.","'271","'96.48437500","04597227108459808/layout.csv"
"545","'10","'Text 217 - Part of List 16","'2 maritime patrol squadrons with Nimrod.","'272","'94.48242188","04597227108459808/layout.csv"
"546","'10","'Text 218 - Part of List 16","'6 maritime patrol squadrons with Shackleton.","'273","'94.23828125","04597227108459808/layout.csv"
"547","'10","'Text 219 - Part of List 16","'(A combat squadron has 6-12 aircraft.)","'274","'93.16406250","04597227108459808/layout.csv"
"548","'10","'Text 220 - Part of List 16","'3 tanker squadrons with Victor.","'275","'93.21289063","04597227108459808/layout.csv"
"549","'10","'Text 221 - Part of List 16","'4 strategic tpt squadrons with VC-10, Belfast and Britannia.","'276","'97.02148438","04597227108459808/layout.csv"
"550","'10","'Text 222 - Part of List 16","'8 tactical tpt sqns with Hercules and Argosy.","'277","'93.79882813","04597227108459808/layout.csv"
"551","'10","'Text 223 - Part of List 16","'2 light communication squadrons with Andover.","'278","'92.77343750","04597227108459808/layout.csv"
"552","'10","'Text 224 - Part of List 16","'7 helicopter squadrons with Wessex and Whirlwind. (SA-330 Puma are entering service.)","'279","'93.65234375","04597227108459808/layout.csv"
"553","'10","'Text 225","'There are 11 ground defence and AD squadrons of the Royal Air Force Regiment, some with Bloodhound and Tigercat SAM, and L-40/70 AA guns. (Rapier SAM are being introduced.)","'280","'93.84765625","04597227108459808/layout.csv"
"554","'10","'Text 226","'DEPLOYMENT - The Royal Air Force includes two operational home commands - Strike Command and Air Support Command, and four smaller overseas commands - RAF Germany, Near East Air Force, Air Force Gulf and Far East Air Force. Squadrons are deployed overseas as follows:","'281","'95.41015625","04597227108459808/layout.csv"
"555","'10","'Text 227","'Germany: 8,600. 4 F-4; 1 Buccaneer (a second is due to form during 1971); 2 Canberra, 2 Light- ning; 2 Harrier (a third is due to form by the end of 1971); 1 Wessex.","'282","'93.31054688","04597227108459808/layout.csv"
"556","'10","'Text 228","'Near East: (a) Cyprus - 2 Vulcan; 1 Lightning; 1 Hercules. (b) Malta - 1 Shackleton (converting to Nimrod); 1 Canberra.","'283","'85.00976563","04597227108459808/layout.csv"
"557","'10","'Text 229","'Gulf: 1 Hunter; 1 Shackleton; 1 Argosy; 1 Andover; 1 Wessex, (Until the end of 1971.)","'284","'76.61132813","04597227108459808/layout.csv"
"558","'10","'Text 230","'Far East: (a) mid-1971 - 1 Lightning 1 Shackleton; 1 Hercules; 1 Whirlwind. (b) after 1971 - some Nimrod aircraft and Whirlwind helicopters, based on Singapore.","'285","'70.16601563","04597227108459808/layout.csv"
"559","'10","'Text 231","'RESERVES: 32,800 regular; about 400 volunteer.","'286","'85.79101563","04597227108459808/layout.csv"
"560","'10","'Text 232","'CANADA","'287","'39.74609375","04597227108459808/layout.csv"
"561","'10","'Text 233","'Defence budget 1971-72: $Can1,822,500,000 ($US1,687,500,000). $Can1.08 = SUS1.*","'288","'79.29687500","04597227108459808/layout.csv"
"562","'10","'Text 234","'Population: 21,700,000. Voluntary military service. Total armed forces: 85,000. Estimated GNP 1970: $US78.2 billion.","'289","'93.21289063","04597227108459808/layout.csv"
"563","'10","'Text 235","'Army (Land)t 33,000. IN CANADA: Mobile Command.","'290","'41.01562500","04597227108459808/layout.csv"
"564","'10","'List 17",NA,"'291","'34.15527344","04597227108459808/layout.csv"
"565","'10","'Text 236 - Part of List 17","'1 airborne regiment.","'292","'71.14257813","04597227108459808/layout.csv"
"566","'10","'Text 237 - Part of List 17","'3 combat groups each comprising:","'293","'69.18945313","04597227108459808/layout.csv"
"567","'10","'Text 238 - Part of List 17","'3 infantry battalions.","'294","'61.96289063","04597227108459808/layout.csv"
"568","'10","'Text 239 - Part of List 17","'1 reconnaissance regiment.","'295","'61.32812500","04597227108459808/layout.csv"
"569","'10","'Text 240 - Part of List 17","'1 reduced light artillery regiment (of 2 batteries). Support units.","'296","'59.47265625","04597227108459808/layout.csv"
"570","'10","'Text 241 - Part of List 17","'One group is intended for operations in Europe, while part of it, an air transportable battalion group, is assigned to Allied Command Europe (ACE) Mobile Force. The other groups con- tribute to North American ground defence, and UN commitments. IN EUROPE: One mechanized battle group of about 2,800 men, with 32 Centurion tanks, 375 M-113 APC and 18 M-109 155mm SP howitzers. IN CYPRUS (UNFICYP): 460 men.","'297","'54.58984375","04597227108459808/layout.csv"
"571","'10","'Text 242","'RESERVES: about 18,000.","'298","'80.66406250","04597227108459808/layout.csv"
"572","'10","'Text 243","'Navy (Maritime)t: 15,000.","'299","'85.54687500","04597227108459808/layout.csv"
"573","'10","'List 18",NA,"'300","'43.31054688","04597227108459808/layout.csv"
"574","'10","'Text 244 - Part of List 18","'4 submarines.","'301","'92.43164063","04597227108459808/layout.csv"
"575","'10","'Text 245 - Part of List 18","'9 helicopter destroyer escorts.","'302","'92.57812500","04597227108459808/layout.csv"
"576","'10","'Text 246 - Part of List 18","'11 ASW destroyer escorts.","'303","'92.43164063","04597227108459808/layout.csv"
"577","'10","'Text 247 - Part of List 18","'6 coastal minesweepers.","'304","'90.13671875","04597227108459808/layout.csv"
"578","'10","'Text 248 - Part of List 18","'1 ASW hydrofoil.","'305","'91.84570313","04597227108459808/layout.csv"
"579","'10","'Text 249 - Part of List 18","'3 support ships.","'306","'80.02929688","04597227108459808/layout.csv"
"580","'10","'Text 250 - Part of List 18","'The Maritime Air Element consists of:","'307","'73.33984375","04597227108459808/layout.csv"
"581","'10","'Text 251 - Part of List 18","'4 maritime patrol squadrons with Argus.","'308","'56.49414063","04597227108459808/layout.csv"
"582","'10","'Text 252 - Part of List 18","'1 maritime patrol squadron with Tracker aircraft.","'309","'62.50000000","04597227108459808/layout.csv"
"583","'10","'Text 253 - Part of List 18","'1 ASW squadron with Sea King helicopters.","'310","'69.58007813","04597227108459808/layout.csv"
"584","'10","'Text 254","'RESERVES: about 2,900.","'311","'86.27929688","04597227108459808/layout.csv"
"585","'10","'Text 255","'Air Force (Air)t: 37,000; 162 combat aircraft. IN CANADA:","'312","'75.43945313","04597227108459808/layout.csv"
"586","'10","'Text 256","'Mobile Command:","'313","'54.39453125","04597227108459808/layout.csv"
"587","'10","'List 19",NA,"'314","'42.62695313","04597227108459808/layout.csv"
"588","'10","'Text 257 - Part of List 19","'2 CF-5 tactical fighter squadrons.","'315","'87.01171875","04597227108459808/layout.csv"
"589","'10","'Text 258 - Part of List 19","'6 helicopter squadrons.","'316","'76.85546875","04597227108459808/layout.csv"
"590","'10","'Text 259 - Part of List 19","'Air Defence Command:","'317","'79.19921875","04597227108459808/layout.csv"
"591","'10","'Text 260 - Part of List 19","'3 interceptor squadrons with CF-101 (due to be replaced in 1971 by F-101C).","'318","'94.23828125","04597227108459808/layout.csv"
